Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
Le Petit Amalfi,פריס,"‪29 rue de Turin‬, 75008 פריס צרפת","מס' 191 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,45.0,4.5,270,55,16,8,7,356,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"איטלקי, ים תיכוני, אירופאי, נפוליטני, קמפניה, סיציליאני, דרום איטלקי",http://www.restaurantamalfi.fr/,+33 1 45 22 12 03,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d1865629-Reviews-Le_Petit_Amalfi-Paris_Ile_de_France.html#
La Pause Libanaise,פריס,,,,,,,4.5,490,157,21,5,8,681,,,,,,,6.0,
Le Loubnane,פריס,"‪29 rue Galande‬, 75005 פריס צרפת","מס' 199 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,45.0,4.5,957,293,57,24,11,"1,342","לבנוני, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,90 ₪ - 162 ₪,http://www.loubnane.fr/,+33 1 43 26 70 60,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d897021-Reviews-Le_Loubnane-Paris_Ile_de_France.html#
Mamie Bidoche,פריס,"‪16 rue de Candie‬ Angle rue de la forge royale, 75011 פריס צרפת","מס' 204 מתוך 15,912 מסעדות בפריס",50.0,50.0,45.0,,4.5,136,17,7,0,4,164,"צרפתי, בריא, גריל","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,61 ₪ - 94 ₪,http://www.mamiebidoche.fr/,+33 1 73 75 18 74,,http://mamiebidoche.fr/
Gemini Odéon,פריס,"‪9 rue Monsieur le Prince‬, 75006 פריס צרפת","מס' 206 מתוך 15,912 מסעדות בפריס",40.0,40.0,40.0,,4.5,747,110,32,11,24,924,"איטלקי, פיצה, נפוליטני, קמפניה, טוסקאני, רומאי, לאציו, סיציליאני, ליגוריאני, צפון-איטלקי, מרכז-איטלקי, דרום איטלקי","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,36 ₪ - 65 ₪,http://www.restaurantgemini.fr/,+33 9 81 88 97 80,7.0,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d16881069-Reviews-Gemini_Odeon-Paris_Ile_de_France.html#
Chez Toinette,פריס,"‪20 rue Germain Pilon‬, 75018 פריס צרפת","מס' 212 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,"1,152",327,65,18,13,"1,575","צרפתי, אירופאי","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,69 ₪ - 144 ₪,https://www.facebook.com/CHEZ-TOINETTE-156422304432184/,+33 6 64 95 89 40,,
Pages,פריס,"‪4 rue Auguste Vacquerie‬, 75116 פריס צרפת","מס' 213 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,190,43,12,5,1,251,"צרפתי, עכשווי, אירופאי","ארוחת צהריים, ארוחת ערב",$$$$,235 ₪ - 866 ₪,http://www.restaurantpages.fr/,+33 1 47 20 74 94,5.0,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d7095002-Reviews-Pages-Paris_Ile_de_France.html#
Pierre Gagnaire,פריס,"‪6 rue Balzac‬, 75008 פריס צרפת","מס' 216 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,45.0,4.5,777,127,54,17,17,992,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"צרפתי, אירופאי",http://www.pierre-gagnaire.com/,+33 1 58 36 12 50,5.0,https://www.pierregagnaire.com/resources/upload/Menu_ESPRIT_PG_ete_11.pdf
In Bocca al lupo,פריס,"‪14 rue Francoeur‬ Quartier Montmartre, 75018 פריס צרפת","מס' 221 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,300,94,12,9,3,418,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"איטלקי, פיצה, ים תיכוני, אירופאי",http://www.pizzeria-in-bocca-al-lupo.com/,+33 1 42 64 57 92,,https://www.pizzeria-in-bocca-al-lupo.com/carte.pdf
Creperie Mad'eo,פריס,"‪14 rue de Cadix‬, 75015 פריס צרפת","מס' 224 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,,4.5,197,78,7,2,2,286,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",$,"צרפתי, אירופאי",http://www.creperiemadeo.bzh/,+33 1 42 50 52 43,,
Lorette & Les Garcons,פריס,"‪Rue Saint Lazare‬, 75009 פריס צרפת","מס' 229 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,146,37,5,4,1,193,צרפתי,"ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,51 ₪ - 144 ₪,http://www.lorette-lesgarcons.fr/,+33 1 42 06 94 98,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d15077991-Reviews-Lorette_Les_Garcons-Paris_Ile_de_France.html#
La Scene Theleme,פריס,,,,,,,4.5,328,44,14,9,8,403,,,,,,,5.0,
Olive & Thym - Par Man'ouché,פריס,"‪60 rue Quincampoix‬, 75004 פריס צרפת","מס' 236 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,211,53,10,3,2,279,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$,"לבנוני, ים תיכוני, בריא, מזרח תיכוני, עכשווי",http://www.oliveetthym.com/,+33 1 75 51 43 77,,https://deliveroo.fr/fr/menu/paris/4eme-hotel-de-ville/olive-and-thym
Habesha,פריס,"‪19 rue Copreaux‬, 75015 פריס צרפת","מס' 242 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,148,60,8,1,0,217,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"אפריקני, אתיופי",http://www.facebook.com/Habesharestaurantparis/,+33 1 43 06 09 42,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d1337589-Reviews-Habesha-Paris_Ile_de_France.html#
Le Sanglier Bleu,פריס,"‪102 boulevard de Clichy‬, 75018 פריס צרפת","מס' 158 מתוך 7,089 צרפתי בפריס",45.0,45.0,45.0,45.0,4.5,480,203,36,8,6,733,"צרפתי, אירופאי, גסטרופאב",ידידותי לצמחוניים,‪$$ - $$$‬,58 ₪ - 162 ₪,http://www.lesanglierbleu.com/,+33 1 42 51 40 53,,
Mobster Diner,פריס,"‪20 rue des Boulangers‬ 75005, 75005 פריס צרפת","מס' 246 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,481,176,31,6,3,697,"אמריקאי, מזון מהיר, בינלאומי",ידידותי לצמחוניים,$,32 ₪ - 47 ₪,http://mobsterdiner.com/,+33 9 81 42 16 87,7.0,https://mobsterdiner.com/menu
La Grande Ourse,פריס,"‪9 rue Georges Sache‬, 75014 פריס צרפת","מס' 254 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,210,60,15,2,2,289,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה בחוץ, ישיבה, נגישות לכיסא גלגלים, מגישה אלכוהול, מקבל כרטיסי אשראי, שירות לשולחנות",‪$$ - $$$‬,"צרפתי, אירופאי",http://www.restaurantlagrandeourse.fr/,+33 1 40 44 67 85,5.0,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d2701878-Reviews-La_Grande_Ourse-Paris_Ile_de_France.html#
Le Maxan Restaurant,פריס,"‪3 rue Quentin Bauchart‬, 75008 פריס צרפת","מס' 259 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,161,66,8,3,1,239,"צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$$$$,130 ₪ - 205 ₪,http://www.rest-maxan.com/,+33 1 40 70 04 78,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d3606577-Reviews-Le_Maxan_Restaurant-Paris_Ile_de_France.html#
Neige d'ete,פריס,"‪12 rue de l Amiral Roussin‬, 75015 פריס צרפת","מס' 264 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,40.0,4.5,234,54,19,3,3,313,"ארוחת צהריים, ארוחת ערב","הזמנות, ארוחה פרטית, ישיבה, נגישות לכיסא גלגלים, מגישה אלכוהול, מקבל כרטיסי אשראי, שירות לשולחנות",$$$$,"צרפתי, אירופאי",http://www.neigedete.fr/,+33 1 42 73 66 66,5.0,http://www.neigedete.fr/#menu
Terra Gourma,פריס,"‪72 rue du Faubourg Montmartre‬, 75009 פריס צרפת","מס' 172 מתוך 7,089 צרפתי בפריס",45.0,45.0,45.0,,4.5,162,36,12,2,2,214,"צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,22 ₪ - 76 ₪,http://www.terragourma.fr/,+33 9 82 25 27 20,,https://www.thefork.com/restaurant/terra-gourma/303135
Chez Imogene,פריס,"‪25 rue Jean Pierre Timbaud‬, 75011 פריס צרפת","מס' 272 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,346,127,20,5,3,501,צרפתי,"ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,38 ₪ - 75 ₪,http://www.creperie-imogene.fr/,+33 1 48 07 14 59,,https://imopreprodweb.https//imopreprodweb.alwaysdata.net/fr/carte.pdf.net/fr/carte.pdf
La Maison du Jardin,פריס,"‪27 rue de Vaugirard‬, 75006 פריס צרפת","מס' 273 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,391,166,39,12,10,618,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"צרפתי, אירופאי",http://www.restaurant-lamaisondujardin.fr/,+33 1 45 48 22 31,,http://www.restaurant-lamaisondujardin.fr/menu
Juveniles Wine Bar,פריס,"‪47 rue de Richelieu‬, 75001 פריס צרפת","מס' 276 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,284,113,15,12,4,428,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"צרפתי, אירופאי, בר יין",http://juvenileswinebar.com/,+33 1 42 97 46 49,,http://juvenileswinebar.com/#menu
Papa Poule,פריס,"‪23 rue des Taillandiers‬, 75011 פריס צרפת","מס' 281 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,125,39,6,2,0,172,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"צרפתי, בריא",https://www.facebook.com/PapaPouleParisXI/,+33 9 50 48 28 23,,https://www.tripadvisor.co.il/UpdateListing-d15187747
Lucette fait des Crepes,פריס,"‪4 rue de Milan‬, 75009 פריס צרפת","מס' 284 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,242,108,17,3,1,371,"צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$,11 ₪ - 87 ₪,http://www.lucettefaitdescrepes.com/,+33 1 42 80 58 40,,https://www.facebook.com/pg/lucettefaitdescrepes1/menu/?p_ref=pa
Bistrot Paul Chene,פריס,"‪123 rue Lauriston‬, 75116 פריס צרפת","מס' 289 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,634,109,32,18,20,813,"צרפתי, אירופאי",ידידותי לצמחוניים,$$$$,65 ₪ - 217 ₪,http://www.bistrotpaulchene.com/,+33 1 43 59 45 47,,
Crêperie Gigi,פריס,"‪4 rue de la Corderie‬, 75003 פריס צרפת","מס' 294 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,174,46,8,2,6,236,צרפתי,"ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 108 ₪,http://www.gigi-restaurant.fr/,+33 7 83 58 75 30,,http://www.gigi-restaurant.fr/assets/files/pdf/menu-creperie-gigi.pdf
Le Sâotico,פריס,"‪96 rue de Richelieu‬, 75002 פריס צרפת","מס' 296 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,722,244,48,31,22,"1,067","גסטרופאב, צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,51 ₪ - 181 ₪,http://le-saotico-paris.fr/fr,+33 1 42 96 03 20,5.0,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d2154313-Reviews-Le_Saotico-Paris_Ile_de_France.html#
Lalà La Lasagneria - Pigalle,פריס,"‪12 rue Pierre Fontaine‬, 75009 פריס צרפת","מס' 302 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,173,44,15,4,2,238,"איטלקי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",$,36 ₪ - 90 ₪,http://www.facebook.com/lalasagneriaparis/?ref=ts&fref=ts,+33 1 40 38 28 22,,
L'Espadon,פריס,"‪15 Place Vendôme‬ Hôtel Ritz Paris, 75001 פריס צרפת","מס' 303 מתוך 15,912 מסעדות בפריס",45.0,50.0,45.0,,4.5,221,43,25,6,1,296,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות",$$$$,"צרפתי, אירופאי",http://www.ritzparis.com/en-GB/fine-dining-paris/espadon-restaurant,+33 1 43 16 33 74,,
Pedzouille,פריס,"‪66 rue du Faubourg Poissonniere‬, 75010 פריס צרפת","מס' 306 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,358,90,15,9,7,479,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה, מגישה אלכוהול, Wi-fi חינם, מקבל כרטיסי אשראי, שירות לשולחנות",‪$$ - $$$‬,"צרפתי, אירופאי",http://www.pedzouille.fr/,+33 9 86 40 42 42,,
Au Petit Tonneau,פריס,"‪20 rue Surcouf‬, 75007 פריס צרפת","מס' 311 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,322,85,21,8,11,447,"צרפתי, בריא","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,126 ₪ - 722 ₪,http://www.aupetittonneau.fr/index.php/en/,+33 1 47 05 09 01,,
Restaurant L'Oseille,פריס,"‪3 rue Saint Augustin‬, 75002 פריס צרפת","מס' 314 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,200,70,11,2,2,285,"צרפתי, אירופאי, גסטרופאב","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 181 ₪,http://www.facebook.com/LecoutrePierre/,+33 1 45 08 13 76,5.0,
Damigiana,פריס,"‪56 rue Jean Jacques Rousseau‬, 75001 פריס צרפת","מס' 319 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,211,29,11,8,7,266,"איטלקי, ים תיכוני, אירופאי, טוסקאני, ליגוריאני, צפון-איטלקי, מרכז-איטלקי","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,58 ₪ - 181 ₪,http://damigiana-paris.com/,+33 9 82 41 07 01,6.0,
"Le Bon, La Butte",פריס,"‪102 T rue Lepic‬ A few meters from the Moulin de la Galette, 75018 פריס צרפת","מס' 324 מתוך 15,912 מסעדות בפריס",50.0,50.0,50.0,,4.5,143,29,6,4,3,185,צרפתי,ידידותי לצמחוניים,‪$$ - $$$‬,36 ₪ - 199 ₪,http://www.lebonlabutte.fr/,+33 9 70 93 55 52,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d15207574-Reviews-Le_Bon_La_Butte-Paris_Ile_de_France.html#
Kitchen Galerie Bis,פריס,"‪25 rue des Grands Augustins‬, 75006 פריס צרפת","מס' 326 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,40.0,4.5,464,158,30,18,13,683,"צרפתי, אירופאי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים",$$$$,105 ₪ - 238 ₪,http://www.zekitchengalerie.fr/kgb,+33 1 46 33 00 85,5.0,https://zekitchengalerie.fr/restaurant/kitchen-galerie-bis/#info
Comme à La Campagne,פריס,"‪41 Place Jeanne D Arc‬, 75013 פריס צרפת","מס' 332 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,126,28,6,2,1,163,צרפתי,ידידותי לצמחוניים,‪$$ - $$$‬,54 ₪ - 144 ₪,http://www.facebook.com/commealacampagnerestaurant/,+33 6 18 99 08 41,,
Bistrot de L'Oulette,פריס,,,,,,,4.5,585,205,47,16,15,868,,,,,,,5.0,
Menekse,פריס,"‪7 Passage de la Main D Or‬, 75011 פריס צרפת","מס' 336 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,146,71,10,1,3,231,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"ים תיכוני, מזרח תיכוני",http://www.menekse.fr/,+33 1 40 21 84 81,,
L'Impasto,פריס,"‪63 rue Traversiere‬, 75012 פריס צרפת","מס' 341 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,147,18,10,1,3,179,"איטלקי, פיצה, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,36 ₪ - 58 ₪,https://www.facebook.com/foccacina/,+33 1 43 07 78 85,,
Sapori di Parma,פריס,"‪56 avenue de la Bourdonnais‬, 75007 פריס צרפת","מס' 344 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,300,94,14,10,6,424,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",$,"איטלקי, ים תיכוני, אירופאי, רומאי, לאציו, מרכז-איטלקי",http://www.facebook.com/Sapori-di-Parma-110224325711346/,+33 1 45 56 19 38,,https://www.tripadvisor.co.il/UpdateListing-d8479707
Racina,פריס,"‪43 rue Descartes‬, 75005 פריס צרפת","מס' 349 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,256,60,15,10,8,349,"איטלקי, פיצה, ים תיכוני, אירופאי, מעדנייה","ידידותי לצמחוניים, אפשרויות לטבעונים",$,22 ₪ - 72 ₪,http://lafourchette.com/,+33 9 54 18 22 93,6.0,
Il etait une Oie dans le Sud Ouest,פריס,"‪8 rue Gustave Flaubert‬, 75017 פריס צרפת","מס' 354 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,45.0,4.5,317,135,24,9,4,489,"ארוחת צהריים, ארוחת ערב","מכבדת אמריקן אקספרס, מכבדת מאסטרקארד, מכבדת ויזה, הזמנות, ישיבה בחוץ, ישיבה, מציעה כיסאות אוכל לתינוקות, מגישה אלכוהול, מקבל כרטיסי אשראי, שירות לשולחנות",‪$$ - $$$‬,"צרפתי, אירופאי",http://www.il-etait-une-oie.fr/,+33 1 43 80 18 30,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d718046-Reviews-Il_etait_une_Oie_dans_le_Sud_Ouest-Paris_Ile_de_France.html#
L'Escudella,פריס,,,,,,,4.5,203,56,12,6,1,278,,,,,,,6.0,
Ciasa Mia,פריס,"‪19 rue Laplace‬, 75005 פריס צרפת","מס' 362 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,45.0,4.5,411,53,19,17,16,516,"אירופאי, עכשווי, פיוז'ן, צפון-איטלקי",ידידותי לצמחוניים,$$$$,133 ₪ - 338 ₪,http://www.ciasamia.com/,+33 1 43 29 19 77,6.0,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d1835884-Reviews-Ciasa_Mia-Paris_Ile_de_France.html#
Magokoro,פריס,"‪33 rue Lamartine‬, 75009 פריס צרפת","מס' 363 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,234,78,12,5,9,338,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"יפני, אסייתי",http://magokoro-paris.blogspot.com/,+33 1 80 50 29 35,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d5505247-Reviews-Magokoro-Paris_Ile_de_France.html#
Fric-Frac Canal St-Martin,פריס,"‪79 quai de Valmy‬, 75010 פריס צרפת","מס' 366 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,,4.5,157,68,14,5,1,245,"צרפתי, אירופאי, מאכלי רחוב","ידידותי לצמחוניים, אפשרויות לטבעונים",$,36 ₪ - 90 ₪,http://fricfrac.fr/,+33 1 42 85 87 34,,https://fricfrac.fr/la-carte/
Le Casse Noix,פריס,"‪56 rue de la Federation‬, 75015 פריס צרפת","מס' 371 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,336,175,31,11,4,557,"צרפתי, אירופאי",אפשרויות ללא גלוטן,‪$$ - $$$‬,79 ₪ - 253 ₪,http://www.le-cassenoix.fr/,+33 1 45 66 09 01,5.0,
Paris Follie's,פריס,"‪74 avenue Kleber‬, 75116 פריס צרפת","מס' 374 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,223,92,21,7,6,349,ידידותי לצמחוניים,"ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ'",$,"צרפתי, בר, אירופאי, גסטרופאב",https://www.facebook.com/Le-Paris-Follies-1010436642327853/,+33 1 83 56 38 18,,
IZU,פריס,"‪7 rue Veronese‬, 75013 פריס צרפת","מס' 30 מתוך 2,235 אסייתי בפריס",45.0,45.0,45.0,40.0,4.5,232,111,19,5,3,370,"יפני, סושי, אסייתי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,29 ₪ - 126 ₪,http://m.facebook.com/izuparis/?locale2=fr_FR#,+33 1 43 31 87 51,,https://m.facebook.com/izuparis/?locale2=fr_FR#
Il Farniente,פריס,"‪250 rue du Faubourg Saint Antoine‬, 75012 פריס צרפת","מס' 384 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,298,79,17,8,10,412,"איטלקי, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 108 ₪,http://ilfarniente.com/,+33 1 43 73 99 28,,http://ilfarniente.com/menu/
Restaurant la Ville de Provins Paris,פריס,"‪74 boulevard de Strasbourg‬ Metro Gare de l'Est, 75010 פריס צרפת","מס' 386 מתוך 15,912 מסעדות בפריס",40.0,45.0,40.0,40.0,4.5,266,132,27,14,8,447,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"צרפתי, בר, בית קפה, אירופאי",http://www.facebook.com/laVilleDeProvins,+33 1 46 07 33 60,6.0,
Pouliche,פריס,"‪11, rue d’Enghien‬, 75010 פריס צרפת","מס' 392 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,202,40,20,13,0,275,"צרפתי, גסטרופאב","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",$$$$,96 ₪ - 188 ₪,http://www.poulicheparis.com/,+33 1 45 89 07 56,7.0,https://457d5fbc-3524-4f20-af5d-6ed8262ba161.filesusr.com/ugd/b84fb2_22251a58206244fa8eb66f6f531e9dd5.pdf
Bien Bien,פריס,"‪30 bis, rue Bergère‬, 75009 פריס צרפת","מס' 393 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,376,216,30,12,8,642,"אסייתי, תאילנדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,75 ₪ - 102 ₪,http://www.facebook.com/Bien-Bien-161775287262471/home,+33 1 48 24 14 42,,
Perchiana,פריס,"‪7 rue Mademoiselle‬, 75015 פריס צרפת","מס' 396 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,410,117,23,15,24,589,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$,"בריא, מזרח תיכוני, פרסי, גריל",http://www.perchianarestaurant.com/,+33 6 64 09 69 42,,http://perchianarestaurant.com/menu/
La Capannina,פריס,,,,,,,4.5,197,107,20,8,10,342,,,,,,,,
Vertigo,פריס,"‪18 rue Lacharriere‬ Close to the L’Atelier Des Lumières, 75011 פריס צרפת","מס' 404 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,138,68,12,2,0,220,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"עכשווי, בר יין, צרפתי",http://www.vertigoparis.fr/,+33 1 55 28 70 07,,
Le Pot de Vins,פריס,"‪36 rue Croix des Petits Champs‬, 75001 פריס צרפת","מס' 409 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,40.0,4.5,195,83,16,2,4,300,"צרפתי, אירופאי","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,25 ₪ - 94 ₪,http://www.lepotdevins.fr/,+33 9 53 84 21 19,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d3369661-Reviews-Le_Pot_de_Vins-Paris_Ile_de_France.html#
Chez Tony,פריס,"‪34 rue Bois le Vent‬, 75016 פריס צרפת","מס' 414 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,107,55,6,2,1,171,"צרפתי, דיינר, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,108 ₪ - 217 ₪,https://www.facebook.com/Chez-Tony-155852934457463/,+33 1 42 88 21 56,,
Astair,פריס,"‪19 Passage des Panoramas‬ Intersection entre la Galerie des Variétés et le Passage des Panoramas, 75002 פריס צרפת",מס' 7 מתוך 234 ברים עם אוכל בפריס,45.0,45.0,45.0,,4.5,239,49,17,9,12,326,"צרפתי, מאכלי ים, גריל, אירופאי, ברים עם אוכל","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,47 ₪ - 108 ₪,http://www.astair.paris/,+33 9 81 29 50 95,,https://www.astair.paris/menufrancais
Les Antiquaires,פריס,"‪13 rue du Bac‬, 75007 פריס צרפת","מס' 422 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,45.0,4.5,"1,014",555,131,34,37,"1,771","צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,40 ₪ - 90 ₪,http://www.lesantiquaires.net/,+33 1 42 61 08 36,7.0,http://lesantiquaires.net/
Pleine Terre,פריס,"‪15 rue de Bassano‬, 75116 פריס צרפת","מס' 423 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,91,22,4,1,0,118,"צרפתי, אירופאי",ידידותי לצמחוניים,$$$$,123 ₪ - 271 ₪,https://www.restaurant-pleineterre.com/,+33 9 81 76 76 10,5.0,https://www.restaurant-pleineterre.com/menus-carte/
