Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
Restaurante Aljuzama,מחוז ולנסיה,"‪Plaza Xuquer 10‬, 46021, ולנסיה ספרד","מס' 211 מתוך 3,574 מסעדות בולנסיה",45,45,45,40,4.5,93,45,1,0,2,141,"מרוקאי, ערבית, ים תיכוני, מזרח תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, אפשרויות ללא גלוטן",‪$$ - $$$‬,18 ₪ - 72 ₪,http://www.aljuzama.com/,+34 687 33 43 07,,http://www.aljuzama.com/menus-halal-valencia/
Kreas,מחוז ולנסיה,"‪Calle Luis Bolinches Compan 6‬, 46023, ולנסיה ספרד","מס' 214 מתוך 3,574 מסעדות בולנסיה",40,45,40,,4.5,159,90,32,6,7,294,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"ים תיכוני, מעדנייה, אירופאי, יווני",http://www.facebook.com/kreasgriego/,+34 663 32 19 94,,
Pizzeria Raices,מחוז ולנסיה,,,,,,,5.0,81,6,1,0,2,90,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",,"איטלקי, פיצה, ים תיכוני, אירופאי, נפוליטני, קמפניה, דרום איטלקי",,,,
Burger Beer Ciencias,מחוז ולנסיה,"‪Calle Luis Bolinches Compan 10‬, 46023, ולנסיה ספרד","מס' 222 מתוך 3,574 מסעדות בולנסיה",45,45,40,40,4.5,521,317,70,18,27,953,"אמריקאי, ברביקיו",אפשרויות ללא גלוטן,‪$$ - $$$‬,36 ₪ - 109 ₪,http://www.burgerbeer.es/,+34 963 25 36 06,,
El Infante,מחוז ולנסיה,,,,,,,4.5,154,46,16,11,9,236,"ים תיכוני, ספרדי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",,43 ₪ - 145 ₪,,,7.0,
The Royal Buddha Valencia,מחוז ולנסיה,"‪Calle Císcar 22‬ Zona Cánovas, 46005, ולנסיה ספרד","מס' 231 מתוך 3,574 מסעדות בולנסיה",35,35,35,,5.0,82,5,0,0,4,91,אפשרויות לטבעונים,"ארוחת ערב, ארוחת צהריים",‪$$ - $$$‬,"הודי, אסייתי, בלטי, נפאלי",,+34 961 87 71 50,6.0,
El Coso,מחוז ולנסיה,,,,,,,3.5,847,674,360,251,324,"2,456","ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"מאכלי ים, ים תיכוני, אירופאי, ספרדי, בריא",,,7.0,
Al Solito Posto,מחוז ולנסיה,"‪Paseo Alameda 49‬, 46023, ולנסיה ספרד","מס' 235 מתוך 3,574 מסעדות בולנסיה",45,45,40,45,4.5,463,232,71,30,20,816,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, ארוחת ערב, בראנץ', שעות הלילה המאוחרות, משקאות",‪$$ - $$$‬,איטלקי,http://www.alsolitoposto.es/en/,+34 963 61 43 40,,https://www.alsolitoposto.es/menu-category/ciccia/
Tria Restaurant,מחוז ולנסיה,"‪Placa De La Porta De La Mar 6‬, 46004, ולנסיה ספרד","מס' 238 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,135,51,19,2,3,210,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"ים תיכוני, ספרדי",http://es-es.facebook.com/pages/category/Mediterranean-Restaurant/TRIA-Restaurant-1216604281685875,+34 963 68 48 56,,https://www.triarestaurant.com/restaurant/dinner
Palau Alameda,מחוז ולנסיה,,,,,,,4.0,307,82,30,23,52,494,"ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,90 ₪ - 181 ₪,,,6.0,
El Raco De La Paella,מחוז ולנסיה,"‪Calle Mossen Rausell 17‬, 46015, ולנסיה ספרד","מס' 246 מתוך 3,574 מסעדות בולנסיה",45,45,40,40,4.5,274,101,26,14,26,441,"ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 145 ₪,http://www.elracodelapaella.es/,+34 963 48 82 52,3.0,https://www.facebook.com/Elracodelapaella/photos/a.187834954734010/421316074719229/?type=3&theater
Bodego de la Sarieta,מחוז ולנסיה,,,,,,,4.0,289,206,56,22,25,598,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות",,"ים תיכוני, אירופאי, ספרדי, קטלאנית",,,,
Restaurant Malcom and Barret,מחוז ולנסיה,"‪Avenida Ausias March 59‬, 46013, ולנסיה ספרד","מס' 253 מתוך 3,574 מסעדות בולנסיה",45,50,45,,4.5,106,64,6,6,5,187,"בינלאומי, ים תיכוני, אירופאי, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,18 ₪ - 69 ₪,http://www.facebook.com/Restaurante-Malcom-and-Barret-1011643632313581/,+34 960 62 74 58,,https://hotelmalcomandbarret.com/es/download/93790
La Cigrona Restaurant,מחוז ולנסיה,"‪Calle Serranos 22‬ Ciutat Vella, 46003, ולנסיה ספרד","מס' 260 מתוך 3,574 מסעדות בולנסיה",45,45,40,40,4.5,387,219,62,24,28,720,"ים תיכוני, אירופאי, ספרדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,72 ₪ - 90 ₪,http://lacigrona.com/,+34 963 15 37 52,,http://www.lacigrona.com/comida/
Shiraz,מחוז ולנסיה,,,,,,,4.5,147,78,21,9,6,261,"אירופאי, ספרדי, בינלאומי, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,36 ₪ - 54 ₪,,,,
Restaurante Copenhagen,מחוז ולנסיה,"‪Calle Literato Azorin 8‬, 46006, ולנסיה ספרד","מס' 264 מתוך 3,574 מסעדות בולנסיה",40,40,40,40,4.0,398,272,99,45,19,833,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,בריא,http://www.restaurantecopenhagen.es/,+34 963 28 99 28,7.0,https://www.restaurantecopenhagen.es/
Destino Puerto,מחוז ולנסיה,,,,,,,4.0,438,128,36,29,83,714,"פאב, ים תיכוני, ספרדי, גסטרופאב","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,36 ₪ - 163 ₪,,,7.0,
Arroceria Bosca 29,מחוז ולנסיה,"‪Carrer d'Eduard Boscà 29‬, 46023, ולנסיה ספרד","מס' 271 מתוך 3,574 מסעדות בולנסיה",45,45,40,,4.5,86,32,5,5,1,129,"ים תיכוני, ספרדי, עכשווי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 109 ₪,http://bosca29.com/,+34 961 67 05 40,6.0,https://www.tripadvisor.co.il/Restaurant_Review-g187529-d13810557-Reviews-Arroceria_Bosca_29-Valencia_Province_of_Valencia_Valencian_Country.html#
Sorsi e Morsi Cánovas,מחוז ולנסיה,,,,,,,4.5,167,78,20,4,10,279,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",,"איטלקי, ים תיכוני, אירופאי",,,,
Apicius,מחוז ולנסיה,"‪Calle Eolo 7‬ C/Eolo, 7, 46021, ולנסיה ספרד","מס' 281 מתוך 3,574 מסעדות בולנסיה",45,45,40,45,4.5,184,73,26,13,4,300,"עכשווי, ים תיכוני, ספרדי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$$$$,123 ₪ - 275 ₪,http://www.restaurante-apicius.com/,+34 963 93 63 01,4.0,https://www.restaurante-apicius.com/nuestra-gastronomia/
Origen Clandestino,מחוז ולנסיה,,,,,,,4.5,185,61,26,7,8,287,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה, נגישות לכיסא גלגלים, מגישה אלכוהול, מקבל כרטיסי אשראי, שירות לשולחנות",,"לטיני, קולומביאני, פיוז'ן",,,,
Apotheke,מחוז ולנסיה,,,,,,,4.5,231,38,22,12,26,329,גסטרופאב,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,109 ₪ - 181 ₪,,,6.0,
Restaurante Yuso,מחוז ולנסיה,,,,,,,4.0,275,175,57,25,24,556,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",,"ים תיכוני, אירופאי, ספרדי, בריא",,,,
Il Cortile - Valencia,מחוז ולנסיה,"‪Calle Burriana 33‬ Esquina con Calle Císcar, 46005, ולנסיה ספרד","מס' 212 מתוך 1,663 ים תיכוני בולנסיה",45,45,40,,4.5,169,21,11,8,13,222,"איטלקי, פיצה, ים תיכוני, אירופאי, נפוליטני, קמפניה, טוסקאני, רומאי, לאציו, סיציליאני, מרכז-איטלקי, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,36 ₪ - 109 ₪,http://www.ilcortile.es/,+34 963 90 70 53,6.0,https://www.ilcortile.es/menu-diario/
Ginebre Restaurant,מחוז ולנסיה,,,,,,,4.5,120,80,24,1,5,230,"ים תיכוני, אירופאי, ספרדי, פיוז'ן","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,54 ₪ - 109 ₪,,,,
Restaurante Mirador Casa Angel,מחוז ולנסיה,,,,,,,4.0,655,271,97,53,58,"1,134","ים תיכוני, ספרדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,36 ₪ - 72 ₪,,,5.0,
Beirut,מחוז ולנסיה,,,,,,,4.0,199,139,56,17,27,438,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"לבנוני, בריא, מזרח תיכוני",,,7.0,
Sidreria El Molinon,מחוז ולנסיה,,,,,,,4.0,211,268,76,28,21,604,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות","הזמנות, ישיבה, נגישות לכיסא גלגלים, מגישה אלכוהול, בר מלא, מקבל כרטיסי אשראי, שירות לשולחנות",,"ים תיכוני, ספרדי",,,,
Pan de Azucar,מחוז ולנסיה,"‪Calle Serpis 5‬, 46021, ולנסיה ספרד","מס' 309 מתוך 3,574 מסעדות בולנסיה",40,40,40,35,4.0,111,137,43,13,4,308,"ספרדי, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,43 ₪ - 72 ₪,https://pan-de-azucar.negocio.site/,+34 963 60 24 04,,
deeVinoteca,מחוז ולנסיה,"‪Calle Ercilla 25‬ Frente Mercado Central, 46001, ולנסיה ספרד",מס' 3 מתוך 24 פאב מבשלה בולנסיה,45,45,45,,5.0,59,4,2,1,0,66,"איטלקי, פאב מבשלה, ים תיכוני, אירופאי, רומאי, לאציו, מרכז-איטלקי, בר יין","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,18 ₪ - 109 ₪,http://www.facebook.com/deeVinoteca/,+34 678 34 54 79,6.0,
Tagomago,מחוז ולנסיה,"‪Carrer de Salva, 1‬ Plaza del Patriarca, 46002, ולנסיה ספרד","מס' 317 מתוך 3,574 מסעדות בולנסיה",40,40,40,,4.0,411,236,79,36,37,799,ים תיכוני,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,58 ₪ - 90 ₪,http://www.gruposaona.com/restaurante/tagomago-valencia/,+34 963 24 63 25,7.0,https://www.gruposaona.com/restaurantes-y-reservas/
Beers and Burros,מחוז ולנסיה,"‪Calle Poeta Artola 19‬, 46021, ולנסיה ספרד","מס' 320 מתוך 3,574 מסעדות בולנסיה",40,40,40,30,4.0,122,85,27,4,9,247,"מקסיקני, לטיני","שעות הלילה המאוחרות, משקאות, ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,36 ₪ - 127 ₪,http://www.beersandburros.com/,+34 638 70 67 83,,https://www.beersandburros.com/nuestra-carta/
Asador de Aranda,מחוז ולנסיה,,,,,,,4.0,192,125,47,35,14,413,"מסעדת סטייקים, ספרדי",אפשרויות ללא גלוטן,,127 ₪ - 181 ₪,,,,
Bharat,מחוז ולנסיה,,,,,,,4.5,152,37,13,4,17,223,"הודי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים",,52 ₪ - 104 ₪,,,6.0,
Don Salvatore,מחוז ולנסיה,,,,,,,4.0,432,164,79,66,50,791,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"איטלקי, פיצה, ים תיכוני, אירופאי, טוסקאני, סיציליאני, מרכז-איטלקי, דרום איטלקי",,,6.0,
Taberna Alkazar,מחוז ולנסיה,,,,,,,4.0,259,235,70,48,29,641,"מאכלי ים, ים תיכוני, ספרדי","ידידותי לצמחוניים, אפשרויות לטבעונים",,80 ₪ - 434 ₪,,,,
Chez Wladimir,מחוז ולנסיה,,,,,,,4.5,88,4,6,0,4,102,"צרפתי, בריא, בינלאומי","ארוחת צהריים, ארוחת ערב",,43 ₪ - 163 ₪,,,6.0,
Quina Restaurante,מחוז ולנסיה,,,,,,,4.5,73,6,2,2,2,85,"פרואני, פיוז'ן, לטיני, עכשווי",ידידותי לצמחוניים,,25 ₪ - 109 ₪,,,5.0,
Péndola Styled & Healthy,מחוז ולנסיה,,,,,,,4.5,72,11,2,4,2,91,איטלקי,אפשרויות לטבעונים,,52 ₪ - 86 ₪,,,7.0,
Che Tango,מחוז ולנסיה,"‪Av. Francia 65‬ Av. Francia 65 bajo, 46023, ולנסיה ספרד","מס' 350 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,92,21,5,1,6,125,"מסעדת סטייקים, לטיני, ספרדי, ארגנטינאי, ברביקיו",אפשרויות ללא גלוטן,$,36 ₪ - 109 ₪,http://restaurantechetango.makro.rest/,+34 605 91 92 32,6.0,https://www.tripadvisor.co.il/Restaurant_Review-g187529-d7063859-Reviews-Che_Tango-Valencia_Province_of_Valencia_Valencian_Country.html#
Amarinder Cocina Original India,מחוז ולנסיה,,,,,,,4.5,122,60,15,5,9,211,הודי,"ידידותי לצמחוניים, אפשרויות לטבעונים",,54 ₪ - 90 ₪,,,,
Restaurante Galipan,מחוז ולנסיה,,,,,,,4.5,73,20,6,0,4,103,"ים תיכוני, פיוז'ן, ונצואלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,69 ₪ - 101 ₪,,,,
Ryukishin Cánovas,מחוז ולנסיה,,,,,,,4.0,134,66,29,9,12,250,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",,"יפני, אסייתי, מרקים",,,6.0,
Marisqueria Islas Canarias,מחוז ולנסיה,"‪Calle Islas Canarias 112‬, 46023, ולנסיה ספרד","מס' 367 מתוך 3,574 מסעדות בולנסיה",45,45,40,40,4.5,79,51,14,5,2,151,"אפשרויות ללא גלוטן, ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"ים תיכוני, אירופאי, ספרדי, מאכלי ים",http://restauranteislascanarias.com/,+34 963 30 00 00,,https://restauranteislascanarias.com/marisqueria-valencia-menus/
Gusto Nuovo,מחוז ולנסיה,"‪Avenida Regne de Valencia 16‬ Corner With Calle San Valero, 46005, ולנסיה ספרד","מס' 369 מתוך 3,574 מסעדות בולנסיה",50,45,50,45,4.5,103,24,3,2,1,133,"איטלקי, בינלאומי, ים תיכוני, בר יין","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,18 ₪ - 58 ₪,http://www.gustonuovo.es/,+34 663 61 41 45,,
Arandinos Tapas Valencia,מחוז ולנסיה,,,,,,,4.5,128,37,8,8,8,189,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות, שעות הלילה המאוחרות",,"בר, ים תיכוני, אירופאי, ספרדי",,,,
Pelegrí Restaurant,מחוז ולנסיה,,,,,,,4.5,66,23,10,1,1,101,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",,"ים תיכוני, ספרדי",,,,
Saona plaza de la Virgen,מחוז ולנסיה,,,,,,,4.0,501,278,82,55,86,"1,002","ים תיכוני, אירופאי, ספרדי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",,36 ₪ - 54 ₪,,,7.0,
ORIS Restaurant,מחוז ולנסיה,,,,,,,4.5,155,24,18,12,10,219,ידידותי לצמחוניים,"ארוחת ערב, ארוחת צהריים, משקאות",,"בינלאומי, פיוז'ן",,,,
L'Encís,מחוז ולנסיה,"‪Calle de Felix Pizcueta 13‬, 46004, ולנסיה ספרד","מס' 387 מתוך 3,574 מסעדות בולנסיה",45,45,40,,4.5,112,31,9,7,6,165,"ים תיכוני, ספרדי","ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים",‪$$ - $$$‬,18 ₪ - 90 ₪,http://www.facebook.com/lencisvalencia/,+34 960 64 45 54,,
Yun Nan,מחוז ולנסיה,,,,,,,5.0,45,5,2,0,0,52,"סיני, אסייתי, יונאן","ידידותי לצמחוניים, אפשרויות לטבעונים",,33 ₪ - 36 ₪,,,,
Taberna Vasca Che,מחוז ולנסיה,"‪Avenida Regne de Valencia 9‬, 46005, ולנסיה ספרד","מס' 397 מתוך 3,574 מסעדות בולנסיה",40,45,45,40,4.0,108,98,26,7,7,246,"ארוחת צהריים, ארוחת ערב, בראנץ'","ישיבה בחוץ, ישיבה, מגישה אלכוהול, בר מלא, מקבל כרטיסי אשראי, שירות לשולחנות",‪$$ - $$$‬,"ים תיכוני, ספרדי",http://www.facebook.com/pages/Bar-Ch%C3%A9-Taberna-Vasca/116094801767255,+34 963 74 65 25,,https://www.tripadvisor.co.il/UpdateListing-d1022719
El Cauce Canovas Tapas & Bar,מחוז ולנסיה,,,,,,,4.5,77,57,15,2,5,156,"ים תיכוני, אירופאי, ספרדי, גסטרופאב, בר","ידידותי לצמחוניים, אפשרויות ללא גלוטן",,33 ₪ - 127 ₪,,,,
Taberna el Balconcillo,מחוז ולנסיה,"‪Calle San Fernando 4‬, 46001, ולנסיה ספרד","מס' 406 מתוך 3,574 מסעדות בולנסיה",40,45,40,40,4.0,114,110,25,13,6,268,"ים תיכוני, אירופאי, ספרדי",ידידותי לצמחוניים,‪$$ - $$$‬,54 ₪ - 109 ₪,http://www.elbalconcillo.es/,+34 963 15 52 25,,
La Diva,מחוז ולנסיה,,,,,,,4.0,185,31,9,16,35,276,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות, משקאות","הזמנות, ישיבה, מגישה אלכוהול, בר מלא, שירות לשולחנות",,בינלאומי,,,7.0,
La Firma,מחוז ולנסיה,"‪Calle Grabador Esteve 38‬ Junto a Plaza Canovas, 46004, ולנסיה ספרד","מס' 410 מתוך 3,574 מסעדות בולנסיה",40,45,35,,4.0,109,62,17,13,6,207,"ים תיכוני, אירופאי, ספרדי",ידידותי לצמחוניים,‪$$ - $$$‬,109 ₪ - 253 ₪,http://www.facebook.com/La-Firma-763087243771990/,+34 960 06 89 81,,http://www.lafirma.es/
Zalamero Coqueria Ruzafa,מחוז ולנסיה,"‪Calle de Sevilla 20‬ Ruzafa, 46006, ולנסיה ספרד","מס' 414 מתוך 3,574 מסעדות בולנסיה",45,50,45,,4.5,49,8,2,2,0,61,"ים תיכוני, ספרדי, ברים עם אוכל","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,29 ₪ - 54 ₪,https://www.facebook.com/pages/category/Bar/Zalamero-Ruzafa-Bar-404862656990307/,+34 960 48 60 42,,https://www.instagram.com/zalameroruzafa/
Milán Restaurante,מחוז ולנסיה,"‪Calle Archiduque Carlos 1‬, 46018, ולנסיה ספרד","מס' 417 מתוך 3,574 מסעדות בולנסיה",50,45,45,30,4.5,68,23,8,1,1,101,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"ים תיכוני, ספרדי",http://milanrestaurante.com/,+34 963 84 35 45,6.0,https://milanrestaurante.com/
Vinotinto,מחוז ולנסיה,"‪Calle de San Vicente Martir 44‬, 46002, ולנסיה ספרד",מס' 37 מתוך 155 בינלאומי בולנסיה,40,40,40,45,4.0,349,390,115,40,57,951,"איטלקי, בינלאומי, אסייתי, ספרדי, בר יין","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 90 ₪,http://www.vinotintovalencia.com/,+34 963 94 24 42,,
Los Compadres,מחוז ולנסיה,"‪Carrer de l'Escultor Alfons Gabino 4‬, 46022, ולנסיה ספרד","מס' 427 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,53,14,4,3,0,74,"מקסיקני, לטיני, דרום אמריקאי, מרכז אמריקני","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 72 ₪,http://linktr.ee/loscompadresvlc,+34 961 03 09 62,7.0,https://linktr.ee/loscompadresvlc
Restaurante La Principal,מחוז ולנסיה,,,,,,,4.0,168,176,51,16,26,437,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"ים תיכוני, אירופאי, ספרדי",,,,
Panorama,מחוז ולנסיה,,,,,,,3.5,"1,014",594,290,210,509,"2,617",ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב",,ספרדי,,,7.0,
Taberna Teca,מחוז ולנסיה,"‪Carrer d'Honorat Juan 11‬, 46007, ולנסיה ספרד","מס' 437 מתוך 3,574 מסעדות בולנסיה",45,45,45,,4.5,66,19,5,3,2,95,"ידידותי לצמחוניים, אפשרויות ללא גלוטן, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, בראנץ', משקאות",‪$$ - $$$‬,"ים תיכוני, ספרדי",http://tabernateca.negocio.site/,+34 960 09 27 59,,
Lambrusqueria,מחוז ולנסיה,,,,,,,4.0,497,354,141,75,90,"1,157","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"איטלקי, ים תיכוני, אירופאי",,,7.0,
Casa de Comidas El Ventorro,מחוז ולנסיה,,,,,,,4.5,76,61,9,4,2,152,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",,"ספרדי, אירופאי",,,,
El Zurdet,מחוז ולנסיה,,,,,,,4.5,85,20,3,5,5,118,"ים תיכוני, ספרדי, בינלאומי, פיוז'ן",ידידותי לצמחוניים,,14 ₪ - 65 ₪,,,,
Restaurant La Alegria de la Huerta,מחוז ולנסיה,,,,,,,4.0,308,211,81,54,92,746,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",,ים תיכוני,,,7.0,
Agua De Vermut,מחוז ולנסיה,,,,,,,5.0,32,4,1,0,0,37,"ארוחת צהריים, ארוחת ערב, ארוחת בוקר, בראנץ', שעות הלילה המאוחרות, משקאות","הזמנות, שירות לשולחנות, ישיבה בחוץ, ישיבה, חניה ברחוב, נגישות לכיסא גלגלים, מגישה אלכוהול, יין ובירה, מכבדת מאסטרקארד, מכבדת ויזה, תשלומים דיגיטליים, Wi-fi חינם, מקבל כרטיסי אשראי, ידידותי לכלבים, בסגנון משפחתי, מסעדות ללא עישון",,"ים תיכוני, ספרדי",,,,
El Forcat,מחוז ולנסיה,,,,,,,4.0,304,177,77,49,71,678,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",,"אירופאי, ספרדי, בריא",,,6.0,
Sofoko Food,מחוז ולנסיה,,,,,,,4.5,62,21,5,1,2,91,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",,"ספרדי, ים תיכוני",,,,
Osteria Vino e Cucina,מחוז ולנסיה,,,,,,,4.5,84,30,4,5,4,127,"איטלקי, ים תיכוני, אירופאי",ידידותי לצמחוניים,,36 ₪ - 72 ₪,,,,
Gave Mx Valencia,מחוז ולנסיה,,,,,,,4.5,71,15,7,3,5,101,"מקסיקני, לטיני, מרכז אמריקני","אפשרויות לטבעונים, אפשרויות ללא גלוטן",,29 ₪ - 51 ₪,,,,
Osteria Romeo Giulietta,מחוז ולנסיה,"‪Calle Doctor Romagosa 5 Bajo Izquierda‬, 46002, ולנסיה ספרד","מס' 343 מתוך 1,663 ים תיכוני בולנסיה",45,45,45,45,4.5,93,37,5,6,6,147,"איטלקי, ים תיכוני, אירופאי, טוסקאני, רומאי, לאציו, סיציליאני, מרכז-איטלקי, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,11 ₪ - 43 ₪,http://www.facebook.com/romeogiuliettavlc,+34 960 91 77 82,,
Restaurante Dolium,מחוז ולנסיה,"‪Calle Emili Panach i Ramos Milo, n. 4acc‬, 46020, ולנסיה ספרד","מס' 478 מתוך 3,574 מסעדות בולנסיה",45,45,40,45,4.5,84,42,6,2,3,137,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",$$$$,"ים תיכוני, ספרדי, אירופאי",http://www.dolium.es/,+34 963 93 07 09,,
Blayet Restaurante,מחוז ולנסיה,"‪Avenida Gaviotas 17‬, 46012, ולנסיה ספרד","מס' 483 מתוך 3,574 מסעדות בולנסיה",40,40,35,35,4.0,148,146,26,30,22,372,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"ים תיכוני, אירופאי, ספרדי",http://www.blayet.com/,+34 961 77 71 84,,https://blayet.com/carta-blayet/
Lamburguesa (Aragón),מחוז ולנסיה,,,,,,,4.5,71,32,13,0,5,121,"אמריקאי, מזון מהיר, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים",,36 ₪ - 90 ₪,,,,
Restaurante Castellar,מחוז ולנסיה,"‪Avenida Burjasot 122‬, 46025, ולנסיה ספרד","מס' 490 מתוך 3,574 מסעדות בולנסיה",40,35,40,,4.5,52,8,4,2,2,68,"ארוחת צהריים, ארוחת ערב, משקאות","ישיבה בחוץ, מגישה אלכוהול, מקבל כרטיסי אשראי, אוכל לקחת, טלוויזיה",‪$$ - $$$‬,ברביקיו,https://www.facebook.com/RestauranteCastellar/,+34 960 43 30 93,,
